fund_id,fonds,jaar,veld,database,verslag,actie,pagina,vindplaats
24,Metaal & Techniek / PMT (Metal & Technique),2025,deelnemers_actief,433275,449183,vervangen,11,Actieve deelnemers 449.183 433.275
24,Metaal & Techniek / PMT (Metal & Technique),2025,deelnemers_slapers,,554865,gevuld,11,Gewezen deelnemers 554.865 552.936
24,Metaal & Techniek / PMT (Metal & Technique),2025,deelnemers_pensioengerechtigd,254478,263497,vervangen,11,Totaal pensioengerechtigden 263.497 254.478
24,Metaal & Techniek / PMT (Metal & Technique),2025,deelnemers_totaal,,1327324,gevuld,11,Totaal deelnemers 1.327.324 1.301.729
24,Metaal & Techniek / PMT (Metal & Technique),2024,nominale_dekkingsgraad_pct,,108.4,gevuld,12,"Dekkingsgraad (D = C/A) 122,3% 108,4%"
24,Metaal & Techniek / PMT (Metal & Technique),2024,reele_dekkingsgraad_pct,,80.2,gevuld,12,"Reële dekkingsgraad 7) 83,1% 80,2%"
25,"MITT (Fashion, Interior, Carpet, and Textile Industry)",2025,beleggingsrendement_pct,-2.7,-2.19,vervangen,10,"Rendement op basis van total return -2,19% 7,55%"
25,"MITT (Fashion, Interior, Carpet, and Textile Industry)",2025,nominale_dekkingsgraad_pct,,135.7,gevuld,11,"Dekkingsgraad 135,7% 118,9%"
25,"MITT (Fashion, Interior, Carpet, and Textile Industry)",2025,reele_dekkingsgraad_pct,,92.0,gevuld,29,"Eind 2025 was de reële dekkingsgraad 92,0% (eind 2024 was dit 87,9%)"
25,"MITT (Fashion, Interior, Carpet, and Textile Industry)",2025,deelnemers_actief,,20559,gevuld,10,Deelnemers 20.559 20.455
25,"MITT (Fashion, Interior, Carpet, and Textile Industry)",2025,deelnemers_pensioengerechtigd,88,54479,vervangen,10,Pensioengerechtigden 2) 54.479 54.378
25,"MITT (Fashion, Interior, Carpet, and Textile Industry)",2025,deelnemers_totaal,54356,129636,vervangen,10,Totaal aantal verzekerden 129.636 129.070
25,"MITT (Fashion, Interior, Carpet, and Textile Industry)",2024,nominale_dekkingsgraad_pct,,118.9,gevuld,11,"Dekkingsgraad 135,7% 118,9%"
25,"MITT (Fashion, Interior, Carpet, and Textile Industry)",2024,reele_dekkingsgraad_pct,,87.9,gevuld,29,"Eind 2025 was de reële dekkingsgraad 92,0% (eind 2024 was dit 87,9%)"
25,"MITT (Fashion, Interior, Carpet, and Textile Industry)",2024,deelnemers_actief,,20455,gevuld,10,Deelnemers 20.559 20.455
25,"MITT (Fashion, Interior, Carpet, and Textile Industry)",2024,deelnemers_pensioengerechtigd,,54378,gevuld,10,Pensioengerechtigden 2) 54.479 54.378
25,"MITT (Fashion, Interior, Carpet, and Textile Industry)",2024,deelnemers_totaal,,129070,gevuld,10,Totaal aantal verzekerden 129.636 129.070
26,Molenaars (Millers),2025,beleggingsrendement_pct,1.0,0.53,vervangen,7,"Totaal rendement portefeuille (incl. renteafdekking) 2025 0,53% | 2024 12,47%"
26,Molenaars (Millers),2025,nominale_dekkingsgraad_pct,,140.8,gevuld,6,"Actuele dekkingsgraad 2025 140,8% | 2024 122,5%"
26,Molenaars (Millers),2025,deelnemers_actief,2048,3452,vervangen,6,Totaal actief 2025 3.452 | 2024 3.381
26,Molenaars (Millers),2025,deelnemers_slapers,2048,5923,vervangen,6,Gewezen deelnemers (slapers) 2025 5.923 | 2024 5.871
26,Molenaars (Millers),2025,deelnemers_pensioengerechtigd,2048,2767,vervangen,6,Totaal pensioengerechtigden 2025 2.767 | 2024 2.639
26,Molenaars (Millers),2025,deelnemers_totaal,6144,12142,vervangen,6,Totaal deelnemers 2025 12.142 | 2024 11.891
26,Molenaars (Millers),2024,nominale_dekkingsgraad_pct,,122.5,gevuld,6,"Actuele dekkingsgraad 2025 140,8% | 2024 122,5%"
27,Nederlandse Groothandel / SPNG (Dutch Wholesale),2025,beleggingsrendement_pct,,2.5,gevuld,7,"Beleggingsresultaat 2,5% 8,0%"
27,Nederlandse Groothandel / SPNG (Dutch Wholesale),2025,beleidsdekkingsgraad_pct,,112.0,gevuld,9,"Beleidsdekkingsgraad 112,0% 109,4%"
27,Nederlandse Groothandel / SPNG (Dutch Wholesale),2025,nominale_dekkingsgraad_pct,,114.9,gevuld,9,"Dekkingsgraad totaal fonds 114,9% 107,9%"
27,Nederlandse Groothandel / SPNG (Dutch Wholesale),2025,reele_dekkingsgraad_pct,,88.7,gevuld,15,"Ultimo 2025 bedroeg de reële dekkingsgraad 88,7% (ultimo 2024: 87,1%)"
27,Nederlandse Groothandel / SPNG (Dutch Wholesale),2025,vereiste_dekkingsgraad_pct,,106.8,gevuld,9,"Vereiste Dekkingsgraad 106,8% 106,7%"
27,Nederlandse Groothandel / SPNG (Dutch Wholesale),2025,rente_afdekking_pct,,46.0,gevuld,89,"De feitelijke renteafdekking op basis van de DNB-methodiek bedraagt 46,0% eind 2025"
27,Nederlandse Groothandel / SPNG (Dutch Wholesale),2025,aum_euro_bn,,0.906041,gevuld,7,Totaal beleggingen 906.041 852.684 (in duizenden euro)
27,Nederlandse Groothandel / SPNG (Dutch Wholesale),2025,deelnemers_actief,,4741,gevuld,7,Actieve deelnemers 4.741 4.824
27,Nederlandse Groothandel / SPNG (Dutch Wholesale),2025,deelnemers_slapers,,25050,gevuld,7,Gewezen deelnemers 25.050 24.739
27,Nederlandse Groothandel / SPNG (Dutch Wholesale),2025,deelnemers_pensioengerechtigd,,7683,gevuld,7,Pensioengerechtigden 7.683 7.316
27,Nederlandse Groothandel / SPNG (Dutch Wholesale),2025,deelnemers_totaal,,37474,gevuld,7,Totaal 37.474 36.879
27,Nederlandse Groothandel / SPNG (Dutch Wholesale),2024,beleggingsrendement_pct,,8.0,gevuld,7,"Beleggingsresultaat 2,5% 8,0%"
27,Nederlandse Groothandel / SPNG (Dutch Wholesale),2024,beleidsdekkingsgraad_pct,,109.4,gevuld,9,"Beleidsdekkingsgraad 112,0% 109,4%"
27,Nederlandse Groothandel / SPNG (Dutch Wholesale),2024,nominale_dekkingsgraad_pct,,107.9,gevuld,9,"Dekkingsgraad totaal fonds 114,9% 107,9%"
27,Nederlandse Groothandel / SPNG (Dutch Wholesale),2024,reele_dekkingsgraad_pct,,87.1,gevuld,15,"Ultimo 2025 bedroeg de reële dekkingsgraad 88,7% (ultimo 2024: 87,1%)"
27,Nederlandse Groothandel / SPNG (Dutch Wholesale),2024,vereiste_dekkingsgraad_pct,,106.7,gevuld,9,"Vereiste Dekkingsgraad 106,8% 106,7%"
27,Nederlandse Groothandel / SPNG (Dutch Wholesale),2024,aum_euro_bn,,0.852684,gevuld,7,Totaal beleggingen 906.041 852.684 (in duizenden euro)
28,Notariaat (Notaries),2025,nominale_dekkingsgraad_pct,,121.6,gevuld,7,"Actuele dekkingsgraad (%) 121,6 112,0 109,3"
28,Notariaat (Notaries),2025,reele_dekkingsgraad_pct,,86.0,gevuld,88,"Reële dekkingsgraad 86,0% 84,1%"
28,Notariaat (Notaries),2025,vereiste_dekkingsgraad_pct,113.7,114.4,vervangen,73,"Vereiste dekkingsgraad per 31 december 114,4% 114,0%"
28,Notariaat (Notaries),2025,deelnemers_actief,11841,12540,vervangen,7,Actieve deelnemers 12.540 11.841
28,Notariaat (Notaries),2025,deelnemers_slapers,9830,9964,vervangen,7,Ex-deelnemers 9.964 9.830
28,Notariaat (Notaries),2025,deelnemers_pensioengerechtigd,,6124,gevuld,7,Gepensioneerden 6.124 5.939
28,Notariaat (Notaries),2024,nominale_dekkingsgraad_pct,,112.0,gevuld,7,"Actuele dekkingsgraad (%) 121,6 112,0 109,3"
28,Notariaat (Notaries),2024,reele_dekkingsgraad_pct,,84.1,gevuld,88,"Reële dekkingsgraad 86,0% 84,1%"
28,Notariaat (Notaries),2024,deelnemers_actief,,11841,gevuld,7,Actieve deelnemers 12.540 11.841
28,Notariaat (Notaries),2024,deelnemers_slapers,,9830,gevuld,7,Ex-deelnemers 9.964 9.830
28,Notariaat (Notaries),2024,deelnemers_pensioengerechtigd,,5939,gevuld,7,Gepensioneerden 6.124 5.939
29,Openbare Bibliotheken / POB (Public Libraries),2025,nominale_dekkingsgraad_pct,,101.8,gevuld,10,"Dekkingsgraad 101,8% 133,4% 130,4%"
29,Openbare Bibliotheken / POB (Public Libraries),2025,rente_afdekking_pct,,70.2,gevuld,126,"Feitelijke renteafdekking 70,2% 50,6% (kop 2025 2024)"
29,Openbare Bibliotheken / POB (Public Libraries),2025,aum_euro_bn,,2.599591,gevuld,9,Totaal beleggingen (in duizenden euro) 2.599.591 2.595.941 (2025 = beleggingen voor risico deelnemers)
29,Openbare Bibliotheken / POB (Public Libraries),2025,deelnemers_actief,,9450,gevuld,9,Actieve deelnemers 9.450 8.951 8.497
29,Openbare Bibliotheken / POB (Public Libraries),2025,deelnemers_slapers,,8425,gevuld,9,Gewezen deelnemers 8.425 8.714 8.558
29,Openbare Bibliotheken / POB (Public Libraries),2025,deelnemers_pensioengerechtigd,,9255,gevuld,9,Pensioengerechtigden 9.255 8.989 8.545
29,Openbare Bibliotheken / POB (Public Libraries),2025,deelnemers_totaal,,27130,gevuld,9,Totaal 27.130 26.654 25.600
29,Openbare Bibliotheken / POB (Public Libraries),2024,nominale_dekkingsgraad_pct,,133.4,gevuld,10,"Dekkingsgraad 101,8% 133,4% 130,4%"
29,Openbare Bibliotheken / POB (Public Libraries),2024,deelnemers_actief,,8951,gevuld,9,Actieve deelnemers 9.450 8.951 8.497
29,Openbare Bibliotheken / POB (Public Libraries),2024,deelnemers_slapers,,8714,gevuld,9,Gewezen deelnemers 8.425 8.714 8.558
29,Openbare Bibliotheken / POB (Public Libraries),2024,deelnemers_pensioengerechtigd,,8989,gevuld,9,Pensioengerechtigden 9.255 8.989 8.545
29,Openbare Bibliotheken / POB (Public Libraries),2024,deelnemers_totaal,,26654,gevuld,9,Totaal 27.130 26.654 25.600
30,Particuliere Beveiliging (Private Security),2025,nominale_dekkingsgraad_pct,,143.2,gevuld,8,"Dekkingsgraad 143,2% 124,5% 121,4%"
30,Particuliere Beveiliging (Private Security),2025,deelnemers_actief,,32280,gevuld,160,Actieven 29.095 (stand ultimo 2024) ... 32.280 (stand ultimo 2025)
30,Particuliere Beveiliging (Private Security),2025,deelnemers_slapers,,33825,gevuld,160,Slapers 32.941 ... 33.825
30,Particuliere Beveiliging (Private Security),2025,deelnemers_pensioengerechtigd,,7567,gevuld,160,Pensioengerechtigden 6.803 1.007 243 7.567
30,Particuliere Beveiliging (Private Security),2025,deelnemers_totaal,,73672,gevuld,160,Totaal 68.839 15.656 10.823 73.672
30,Particuliere Beveiliging (Private Security),2024,nominale_dekkingsgraad_pct,,124.5,gevuld,8,"Dekkingsgraad 143,2% 124,5% 121,4%"
30,Particuliere Beveiliging (Private Security),2024,deelnemers_actief,,29095,gevuld,160,Actieven 29.095 (stand ultimo 2024) ... 32.280 (stand ultimo 2025)
30,Particuliere Beveiliging (Private Security),2024,deelnemers_slapers,,32941,gevuld,160,Slapers 32.941 ... 33.825
30,Particuliere Beveiliging (Private Security),2024,deelnemers_pensioengerechtigd,,6803,gevuld,160,Pensioengerechtigden 6.803 1.007 243 7.567
30,Particuliere Beveiliging (Private Security),2024,deelnemers_totaal,,68839,gevuld,160,Totaal 68.839 15.656 10.823 73.672
31,Personeelsdiensten (Personnel Services),2025,beleggingsrendement_pct,-0.4,5.4,vervangen,12,"Gemiddeld beleggingsrendement gehele fonds in % 5,4% 9,2%"
31,Personeelsdiensten (Personnel Services),2025,beleidsdekkingsgraad_pct,113.9,113.5,vervangen,13,"Beleidsdekkingsgraad in % 113,5% 112,4%"
31,Personeelsdiensten (Personnel Services),2025,nominale_dekkingsgraad_pct,,110.9,gevuld,13,"Actuele dekkingsgraad in % 110,9% 112,9%"
31,Personeelsdiensten (Personnel Services),2025,reele_dekkingsgraad_pct,,111.2,gevuld,19,"De reële dekkingsgraad bedraagt 111,2% ultimo 2025 (2024: 110,3%)"
31,Personeelsdiensten (Personnel Services),2025,vereiste_dekkingsgraad_pct,105.9,102.7,vervangen,18,"ligt ruim boven het vereiste niveau van 102,7% (2024: 103,3%)"
31,Personeelsdiensten (Personnel Services),2025,aum_euro_bn,0.68,4.416,vervangen,12,Belegd vermogen 4.416 3.758 (Bedragen in € 1.000.000)
31,Personeelsdiensten (Personnel Services),2024,nominale_dekkingsgraad_pct,,112.9,gevuld,13,"Actuele dekkingsgraad in % 110,9% 112,9%"
32,PGB (Various Industries),2025,beleggingsrendement_pct,0.5,0.1,vervangen,13,"Totaal rendement in % 0,1"
32,PGB (Various Industries),2025,nominale_dekkingsgraad_pct,,131.5,gevuld,13,"UFR-dekkingsgraad in % 131,5"
32,PGB (Various Industries),2025,reele_dekkingsgraad_pct,,91.5,gevuld,13,"Reële dekkingsgraad in % 91,5"
32,PGB (Various Industries),2025,vereiste_dekkingsgraad_pct,122.1,116.6,vervangen,13,"Vereist vermogen in % o.b.v. werkelijke beleggingsportefeuille 116,6"
32,PGB (Various Industries),2025,deelnemers_actief,121452,128186,vervangen,12,128.186 deelnemers die pensioen opbouwen
32,PGB (Various Industries),2025,deelnemers_slapers,9164,225308,vervangen,13,Premievrije deelnemers¹ 225.308
32,PGB (Various Industries),2025,deelnemers_pensioengerechtigd,22,105990,vervangen,13,Totaal 105.990
32,PGB (Various Industries),2025,deelnemers_totaal,,353494,gevuld,13,Totaal 353.494
32,PGB (Various Industries),2024,nominale_dekkingsgraad_pct,,116.7,gevuld,13,"UFR-dekkingsgraad in % 131,5"
33,Rail & Openbaar Vervoer (Rail & Public Transport),2025,nominale_dekkingsgraad_pct,,141.5,gevuld,5,"Actuele dekkingsgraad 141,5% 128,6%"
33,Rail & Openbaar Vervoer (Rail & Public Transport),2025,reele_dekkingsgraad_pct,,99.9,gevuld,14,"Eind 2025 is de reële dekkingsgraad van Rail & OV 99,9% (2024: 98,1%)."
33,Rail & Openbaar Vervoer (Rail & Public Transport),2025,vereiste_dekkingsgraad_pct,122.2,121.8,vervangen,5,"Vereiste dekkingsgraad (bij gemiddelde mix) 121,8% 121,3%"
33,Rail & Openbaar Vervoer (Rail & Public Transport),2024,nominale_dekkingsgraad_pct,,128.6,gevuld,5,"Actuele dekkingsgraad 141,5% 128,6%"
33,Rail & Openbaar Vervoer (Rail & Public Transport),2024,reele_dekkingsgraad_pct,,98.1,gevuld,14,"Eind 2025 is de reële dekkingsgraad van Rail & OV 99,9% (2024: 98,1%)."
34,Recreatie (Recreation),2025,nominale_dekkingsgraad_pct,,131.2,gevuld,9,"Aanwezige dekkingsgraad 131,2% 115,7% 115,9%"
34,Recreatie (Recreation),2025,reele_dekkingsgraad_pct,,86.2,gevuld,9,"Reële dekkingsgraad 86,2% 86,3% 83,3%"
34,Recreatie (Recreation),2025,deelnemers_actief,47659,24059,vervangen,9,Deelnemers [2] 24.059 23.907 20.645
34,Recreatie (Recreation),2025,deelnemers_slapers,47659,50200,vervangen,9,Gewezen deelnemers 50.200 47.659 44.124
34,Recreatie (Recreation),2025,deelnemers_pensioengerechtigd,1763,4883,vervangen,9,Pensioengerechtigden: 4.883 4.575 4.097
34,Recreatie (Recreation),2024,nominale_dekkingsgraad_pct,,115.7,gevuld,9,"Aanwezige dekkingsgraad 131,2% 115,7% 115,9%"
34,Recreatie (Recreation),2024,reele_dekkingsgraad_pct,,86.3,gevuld,9,"Reële dekkingsgraad 86,2% 86,3% 83,3%"
34,Recreatie (Recreation),2024,deelnemers_actief,,23907,gevuld,9,Deelnemers [2] 24.059 23.907 20.645
34,Recreatie (Recreation),2024,deelnemers_slapers,,47659,gevuld,9,Gewezen deelnemers 50.200 47.659 44.124
34,Recreatie (Recreation),2024,deelnemers_pensioengerechtigd,,4575,gevuld,9,Pensioengerechtigden: 4.883 4.575 4.097
35,Slagersbedrijf (Butchers),2025,beleggingsrendement_pct,-3.6,-3.76,vervangen,6,"Totaal rendement portefeuille -3,76% 7,93% 4,64% (kop 2025 2024 2023)"
35,Slagersbedrijf (Butchers),2025,nominale_dekkingsgraad_pct,,139.4,gevuld,6,"UFR dekkingsgraad 139,4% 126,5% 125,4%"
35,Slagersbedrijf (Butchers),2025,reele_dekkingsgraad_pct,,96.8,gevuld,6,"Reële dekkingsgraad 96,8% 95,8% 95,0%"
35,Slagersbedrijf (Butchers),2025,deelnemers_actief,14480,14695,vervangen,5,Deelnemers 14.695 14.480 12.505
35,Slagersbedrijf (Butchers),2025,deelnemers_slapers,45077,46253,vervangen,5,Gewezen deelnemers (slapers) 46.253 45.077 42.579
35,Slagersbedrijf (Butchers),2025,deelnemers_pensioengerechtigd,13829,14598,vervangen,5,Pensioengerechtigden 14.598 13.829 13.281
35,Slagersbedrijf (Butchers),2024,nominale_dekkingsgraad_pct,,126.5,gevuld,6,"UFR dekkingsgraad 139,4% 126,5% 125,4%"
35,Slagersbedrijf (Butchers),2024,reele_dekkingsgraad_pct,,95.8,gevuld,6,"Reële dekkingsgraad 96,8% 95,8% 95,0%"
37,Waterbouw (Hydraulic Engineering),2025,beleggingsrendement_pct,-2.9,-1.7,vervangen,6,"Totaal rendement -1,7% 11,6% 8,9% -17,8% 9,0% (2025..2021)"
37,Waterbouw (Hydraulic Engineering),2025,nominale_dekkingsgraad_pct,,155.1,gevuld,6,"Aanwezige dekkingsgraad 155,1% 139,3% 135,0% 138,5% 125,0%"
37,Waterbouw (Hydraulic Engineering),2025,reele_dekkingsgraad_pct,,109.5,gevuld,82,"Ultimo boekjaar bedraagt de reële beleidsdekkingsgraad 109,5% (2024: 106,8%)"
37,Waterbouw (Hydraulic Engineering),2025,deelnemers_actief,2951,3010,vervangen,6,Actieve deelnemers 3.010 2.951 2.849
37,Waterbouw (Hydraulic Engineering),2024,nominale_dekkingsgraad_pct,,139.3,gevuld,6,"Aanwezige dekkingsgraad 155,1% 139,3% 135,0% 138,5% 125,0%"
37,Waterbouw (Hydraulic Engineering),2024,reele_dekkingsgraad_pct,,106.8,gevuld,82,"Ultimo boekjaar bedraagt de reële beleidsdekkingsgraad 109,5% (2024: 106,8%)"
37,Waterbouw (Hydraulic Engineering),2024,deelnemers_actief,,2951,gevuld,6,Actieve deelnemers 3.010 2.951 2.849
38,Werk- en (re)Integratie / PWRI (Work and Reintegration),2025,beleggingsrendement_pct,,2.81,gevuld,6,"Rendement (%) 2,81 8,9 9,0 (kop 2025 2024 2023)"
38,Werk- en (re)Integratie / PWRI (Work and Reintegration),2025,aum_euro_bn,,11.060532,gevuld,6,Risico deelnemers onder Wtp (excl. AOV) Totaal beleggingen (€ 1.000) 11.060.532 n.v.t.; 2024: balans Beleggingen voor risico pensioenfonds 10.916.609 (p69)
38,Werk- en (re)Integratie / PWRI (Work and Reintegration),2025,deelnemers_actief,,73165,gevuld,6,Actieve deelnemers 73.165 72.602 74.450
38,Werk- en (re)Integratie / PWRI (Work and Reintegration),2025,deelnemers_slapers,,47971,gevuld,6,Gewezen deelnemers 47.971 49.050 49.783
38,Werk- en (re)Integratie / PWRI (Work and Reintegration),2025,deelnemers_pensioengerechtigd,,64658,gevuld,6,Pensioengerechtigden 64.658 64.144 62.530
38,Werk- en (re)Integratie / PWRI (Work and Reintegration),2025,deelnemers_totaal,,185794,gevuld,6,Totaal aantal 185.794 185.796 186.763
39,Woningcorporaties / SPW (Housing Corporations),2025,nominale_dekkingsgraad_pct,,143.1,gevuld,7,"Dekkingsgraad 143,1%"
39,Woningcorporaties / SPW (Housing Corporations),2025,reele_dekkingsgraad_pct,,102.9,gevuld,51,"Eind 2025 bedraagt de reële dekkingsgraad 102,9 procent (2024: 97 procent)"
39,Woningcorporaties / SPW (Housing Corporations),2025,deelnemers_actief,,32005,gevuld,6,Deelnemers 32.005
39,Woningcorporaties / SPW (Housing Corporations),2025,deelnemers_slapers,,24735,gevuld,6,Gewezen deelnemers 24.735
39,Woningcorporaties / SPW (Housing Corporations),2025,deelnemers_pensioengerechtigd,,23119,gevuld,6,Pensioengerechtigden 23.119
39,Woningcorporaties / SPW (Housing Corporations),2025,deelnemers_totaal,,79859,gevuld,6,Totaal 79.859
39,Woningcorporaties / SPW (Housing Corporations),2024,nominale_dekkingsgraad_pct,,128.8,gevuld,7,"Dekkingsgraad 143,1%"
39,Woningcorporaties / SPW (Housing Corporations),2024,reele_dekkingsgraad_pct,,97,gevuld,51,"Eind 2025 bedraagt de reële dekkingsgraad 102,9 procent (2024: 97 procent)"
39,Woningcorporaties / SPW (Housing Corporations),2024,deelnemers_actief,,30997,gevuld,6,Deelnemers 32.005
39,Woningcorporaties / SPW (Housing Corporations),2024,deelnemers_slapers,,24267,gevuld,6,Gewezen deelnemers 24.735
39,Woningcorporaties / SPW (Housing Corporations),2024,deelnemers_pensioengerechtigd,,22214,gevuld,6,Pensioengerechtigden 23.119
39,Woningcorporaties / SPW (Housing Corporations),2024,deelnemers_totaal,,77478,gevuld,6,Totaal 79.859
40,Zoetwarenindustrie (Confectionery Industry),2025,nominale_dekkingsgraad_pct,,140.8,gevuld,7,"Dekkingsgraad in % 140,8 123,0"
40,Zoetwarenindustrie (Confectionery Industry),2025,reele_dekkingsgraad_pct,,94.8,gevuld,7,"Reële dekkingsgraad in % 94,8 90,3"
40,Zoetwarenindustrie (Confectionery Industry),2025,deelnemers_actief,,10060,gevuld,7,"Deelnemers, actieven en arbeidsongeschikten 10.060 9.789"
40,Zoetwarenindustrie (Confectionery Industry),2025,deelnemers_slapers,,22764,gevuld,7,Gewezen deelnemers 22.764 23.863
40,Zoetwarenindustrie (Confectionery Industry),2025,deelnemers_pensioengerechtigd,,11547,gevuld,7,Ingegane pensioenen 11.547 11.117
40,Zoetwarenindustrie (Confectionery Industry),2025,deelnemers_totaal,,44371,gevuld,7,Totaal aantal verzekerden 44.371 44.769
40,Zoetwarenindustrie (Confectionery Industry),2024,nominale_dekkingsgraad_pct,,123.0,gevuld,7,"Dekkingsgraad in % 140,8 123,0"
40,Zoetwarenindustrie (Confectionery Industry),2024,reele_dekkingsgraad_pct,,90.3,gevuld,7,"Reële dekkingsgraad in % 94,8 90,3"
40,Zoetwarenindustrie (Confectionery Industry),2024,deelnemers_actief,,9789,gevuld,7,"Deelnemers, actieven en arbeidsongeschikten 10.060 9.789"
40,Zoetwarenindustrie (Confectionery Industry),2024,deelnemers_slapers,,23863,gevuld,7,Gewezen deelnemers 22.764 23.863
40,Zoetwarenindustrie (Confectionery Industry),2024,deelnemers_pensioengerechtigd,,11117,gevuld,7,Ingegane pensioenen 11.547 11.117
40,Zoetwarenindustrie (Confectionery Industry),2024,deelnemers_totaal,,44769,gevuld,7,Totaal aantal verzekerden 44.371 44.769
41,Zorg en Welzijn / PFZW (Healthcare and Welfare),2025,nominale_dekkingsgraad_pct,,126.0,gevuld,9,"Actuele dekkingsgraad 106,6% 108,7% 106,1% 109,8% 126,0% (kop 2021..2025)"
41,Zorg en Welzijn / PFZW (Healthcare and Welfare),2025,reele_dekkingsgraad_pct,,85.5,gevuld,149,"Reële dekkingsgraad 85,5% 80,9% (kop 31-12-2025 31-12-2024)"
41,Zorg en Welzijn / PFZW (Healthcare and Welfare),2025,deelnemers_actief,,1463600,gevuld,8,Premiebetalende deelnemers 1.340.700 1.365.400 1.390.700 1.418.700 1.463.600 (kop 2021..2025)
41,Zorg en Welzijn / PFZW (Healthcare and Welfare),2025,deelnemers_totaal,,3037700,gevuld,8,Totaal deelnemers 2.985.300 3.048.300 2.876.600 2.949.600 3.037.700
41,Zorg en Welzijn / PFZW (Healthcare and Welfare),2024,nominale_dekkingsgraad_pct,,109.8,gevuld,9,"Actuele dekkingsgraad 106,6% 108,7% 106,1% 109,8% 126,0% (kop 2021..2025)"
