fund_id,fonds,jaar,veld,database,verslag,actie,pagina,vindplaats
18,HiBiN (Building Materials Trade),2024,reele_dekkingsgraad_pct,,82.3,gevuld,4,"Reële dekkingsgraad 84,80% 82,3% 82,1%"
19,Horeca & Catering (Hospitality),2025,nominale_dekkingsgraad_pct,,155.2,gevuld,7,"Dekkingsgraad* op basis van FTK 2025 155,2% | 2024 130,8%"
19,Horeca & Catering (Hospitality),2025,reele_dekkingsgraad_pct,,99.1,gevuld,10,"De reële dekkingsgraad bedroeg eind 2025 99,1% (2024: 96,7%)"
19,Horeca & Catering (Hospitality),2025,vereiste_dekkingsgraad_pct,125.8,126.0,vervangen,10,"Het vereist eigen vermogen ... bedroeg op 31 december 2025 126,0%. Eind 2024 bedroeg het vereist eigen vermogen 122,7%"
19,Horeca & Catering (Hospitality),2025,rente_afdekking_pct,61.5,63,ter_beoordeling,123,Ultimo 2025 verlaagde het fonds het vaste afdekkingspercentage naar 63%
19,Horeca & Catering (Hospitality),2024,nominale_dekkingsgraad_pct,,130.8,gevuld,7,"Dekkingsgraad* op basis van FTK 2025 155,2% | 2024 130,8%"
19,Horeca & Catering (Hospitality),2024,reele_dekkingsgraad_pct,,96.7,gevuld,10,"De reële dekkingsgraad bedroeg eind 2025 99,1% (2024: 96,7%)"
19,Horeca & Catering (Hospitality),2024,rente_afdekking_pct,82.8,80,afwijking_2024,123,Ultimo 2025 verlaagde het fonds het vaste afdekkingspercentage naar 63%
20,Kappersbedrijf (Hairdressers),2025,nominale_dekkingsgraad_pct,,129.3,gevuld,9,"Actuele dekkingsgraad 2025 129,3% | 2024 108,1%"
20,Kappersbedrijf (Hairdressers),2025,reele_dekkingsgraad_pct,,80.9,gevuld,38,"De reële dekkingsgraad van het pensioenfonds steeg in 2025 van 77,2% naar 80,9%"
20,Kappersbedrijf (Hairdressers),2025,rente_afdekking_pct,56.6,65,ter_beoordeling,57,In lijn met het strategisch beleid is het matchpercentage vastgesteld op 65%
20,Kappersbedrijf (Hairdressers),2025,deelnemers_slapers,52507,53634,vervangen,78,Gewezen deelnemers 52.507 ... 53.634
20,Kappersbedrijf (Hairdressers),2025,deelnemers_pensioengerechtigd,4433,4742,vervangen,78,Pensioengerechtigden 4.433 ... 4.742
20,Kappersbedrijf (Hairdressers),2025,deelnemers_totaal,77384,78781,vervangen,78,Totaal alle deelnemers 77.384 ... 78.781
20,Kappersbedrijf (Hairdressers),2024,beleggingsrendement_pct,9.5,9.86,afwijking_2024,10,"Totaal rendement portefeuille 2025 -9,40% | 2024 9,86%"
20,Kappersbedrijf (Hairdressers),2024,nominale_dekkingsgraad_pct,,108.1,gevuld,9,"Actuele dekkingsgraad 2025 129,3% | 2024 108,1%"
20,Kappersbedrijf (Hairdressers),2024,reele_dekkingsgraad_pct,,77.2,gevuld,38,"De reële dekkingsgraad van het pensioenfonds steeg in 2025 van 77,2% naar 80,9%"
20,Kappersbedrijf (Hairdressers),2024,deelnemers_slapers,,52507,gevuld,78,Gewezen deelnemers 52.507 ... 53.634
20,Kappersbedrijf (Hairdressers),2024,deelnemers_pensioengerechtigd,,4433,gevuld,78,Pensioengerechtigden 4.433 ... 4.742
20,Kappersbedrijf (Hairdressers),2024,deelnemers_totaal,,77384,gevuld,78,Totaal alle deelnemers 77.384 ... 78.781
21,Koopvaardij (Merchant Navy),2025,beleidsdekkingsgraad_pct,123.3,123.1,vervangen,5,"Beleidsdekkingsgraad 3) 123,1% 119,4%"
21,Koopvaardij (Merchant Navy),2025,nominale_dekkingsgraad_pct,,129.2,gevuld,5,"Dekkingsgraad (f = e / a) 129,2% 117,8%"
21,Koopvaardij (Merchant Navy),2025,reele_dekkingsgraad_pct,,92.2,gevuld,5,"Reële dekkingsgraad 4) 92,2% 90,5%"
21,Koopvaardij (Merchant Navy),2025,aum_euro_bn,3.506,3.370974,ter_beoordeling,6,Actuele waarde belegd vermogen 3.370.974 3.700.307 (x 1 duizend Euro)
21,Koopvaardij (Merchant Navy),2025,deelnemers_actief,4635,4770,vervangen,5,Actieve deelnemers 4.770 4.635
21,Koopvaardij (Merchant Navy),2025,deelnemers_slapers,17885,18243,vervangen,5,Gewezen deelnemers 1) 18.243 17.885
21,Koopvaardij (Merchant Navy),2025,deelnemers_pensioengerechtigd,25455,24876,vervangen,5,Pensioengerechtigden 24.876 25.455
21,Koopvaardij (Merchant Navy),2024,beleggingsrendement_pct,6.4,6.6,afwijking_2024,6,"Rendement -3,3% 6,6% (kerncijfers, kolommen 2025 2024)"
21,Koopvaardij (Merchant Navy),2024,nominale_dekkingsgraad_pct,,117.8,gevuld,5,"Dekkingsgraad (f = e / a) 129,2% 117,8%"
21,Koopvaardij (Merchant Navy),2024,reele_dekkingsgraad_pct,,90.5,gevuld,5,"Reële dekkingsgraad 4) 92,2% 90,5%"
22,Levensmiddelen / BPFL (Food Industry),2025,beleidsdekkingsgraad_pct,,118.4,gevuld,7,"Beleidsdekkingsgraad 2025 118,4% | 2024 109,2%"
22,Levensmiddelen / BPFL (Food Industry),2025,nominale_dekkingsgraad_pct,,127.2,gevuld,7,"Dekkingsgraad 2025 127,2% | 2024 110,2%"
22,Levensmiddelen / BPFL (Food Industry),2025,reele_dekkingsgraad_pct,,82.3,gevuld,14,"Ultimo 2025 bedroeg de reële dekkingsgraad 82,3% (ultimo 2024 was dit 79,5%)"
22,Levensmiddelen / BPFL (Food Industry),2025,vereiste_dekkingsgraad_pct,,118.0,gevuld,7,"Vereiste dekkingsgraad 2025 118,0% | 2024 117,2%"
22,Levensmiddelen / BPFL (Food Industry),2025,rente_afdekking_pct,,74.2,gevuld,100,"De feitelijke renteafdekking op basis van de DNB-methodiek bedraagt 74,2% eind 2025"
22,Levensmiddelen / BPFL (Food Industry),2025,aum_euro_bn,,5.786419,gevuld,6,Beleggingen (in duizenden euro) 2025 5.786.419 | 2024 6.344.214
22,Levensmiddelen / BPFL (Food Industry),2025,deelnemers_actief,,143920,gevuld,6,"Actieve deelnemers, exclusief arbeidsongeschikten 2025 143.920 | 2024 144.794"
22,Levensmiddelen / BPFL (Food Industry),2025,deelnemers_slapers,,247822,gevuld,6,Gewezen deelnemers 2025 247.822 | 2024 234.889
22,Levensmiddelen / BPFL (Food Industry),2025,deelnemers_pensioengerechtigd,,28282,gevuld,6,Pensioengerechtigden met uitkering 2025 28.282 | 2024 26.742
22,Levensmiddelen / BPFL (Food Industry),2025,deelnemers_totaal,,428364,gevuld,6,Totaal aantal deelnemers 2025 428.364 | 2024 413.803
22,Levensmiddelen / BPFL (Food Industry),2024,beleggingsrendement_pct,10.3,10.6,afwijking_2024,6,"Rendement (inclusief rente-overlay) 2025 -10,8% | 2024 10,6%"
22,Levensmiddelen / BPFL (Food Industry),2024,nominale_dekkingsgraad_pct,,110.2,gevuld,7,"Dekkingsgraad 2025 127,2% | 2024 110,2%"
22,Levensmiddelen / BPFL (Food Industry),2024,reele_dekkingsgraad_pct,,79.5,gevuld,14,"Ultimo 2025 bedroeg de reële dekkingsgraad 82,3% (ultimo 2024 was dit 79,5%)"
22,Levensmiddelen / BPFL (Food Industry),2024,aum_euro_bn,7.14,6.344214,afwijking_2024,6,Beleggingen (in duizenden euro) 2025 5.786.419 | 2024 6.344.214
22,Levensmiddelen / BPFL (Food Industry),2024,deelnemers_actief,,144794,gevuld,6,"Actieve deelnemers, exclusief arbeidsongeschikten 2025 143.920 | 2024 144.794"
22,Levensmiddelen / BPFL (Food Industry),2024,deelnemers_slapers,,234889,gevuld,6,Gewezen deelnemers 2025 247.822 | 2024 234.889
22,Levensmiddelen / BPFL (Food Industry),2024,deelnemers_pensioengerechtigd,,26742,gevuld,6,Pensioengerechtigden met uitkering 2025 28.282 | 2024 26.742
22,Levensmiddelen / BPFL (Food Industry),2024,deelnemers_totaal,,413803,gevuld,6,Totaal aantal deelnemers 2025 428.364 | 2024 413.803
23,Medewerkers Apotheken / PMA (Pharmacy Employees),2025,nominale_dekkingsgraad_pct,,118.2,gevuld,10,"Aanwezige dekkingsgraad (in %) 118,2 106,6 104,2"
23,Medewerkers Apotheken / PMA (Pharmacy Employees),2025,reele_dekkingsgraad_pct,,80.5,gevuld,15,"De reële dekkingsgraad was eind 2025 80,5% (eind 2024 was dit 79,2%)."
23,Medewerkers Apotheken / PMA (Pharmacy Employees),2025,rente_afdekking_pct,76.4,80.0,ter_beoordeling,41,Begin 2025 dekte PMA 55% van het renterisico van de verplichtingen af op basis van de marktrente en deze afdekking is in februari verhoogd naar 80%.
23,Medewerkers Apotheken / PMA (Pharmacy Employees),2025,aum_euro_bn,3.128,4.087276,ter_beoordeling,68,Totaal Beleggingen (x € 1.000) 4.087.276 4.001.220
23,Medewerkers Apotheken / PMA (Pharmacy Employees),2025,deelnemers_actief,23991,23560,vervangen,10,Actieve deelnemers met pensioenopbouw 23.560 23.991 23.597
23,Medewerkers Apotheken / PMA (Pharmacy Employees),2025,deelnemers_slapers,1412,23789,vervangen,10,Gewezen deelnemers 23.789 22.788 21.670
23,Medewerkers Apotheken / PMA (Pharmacy Employees),2025,deelnemers_pensioengerechtigd,9000,10383,vervangen,10,Pensioengerechtigden 10.383 9.819 9.277
23,Medewerkers Apotheken / PMA (Pharmacy Employees),2024,nominale_dekkingsgraad_pct,,106.6,gevuld,10,"Aanwezige dekkingsgraad (in %) 118,2 106,6 104,2"
23,Medewerkers Apotheken / PMA (Pharmacy Employees),2024,reele_dekkingsgraad_pct,,79.2,gevuld,15,"De reële dekkingsgraad was eind 2025 80,5% (eind 2024 was dit 79,2%)."
23,Medewerkers Apotheken / PMA (Pharmacy Employees),2024,rente_afdekking_pct,52.8,55.0,afwijking_2024,41,Begin 2025 dekte PMA 55% van het renterisico van de verplichtingen af op basis van de marktrente en deze afdekking is in februari verhoogd naar 80%.
23,Medewerkers Apotheken / PMA (Pharmacy Employees),2024,aum_euro_bn,3.376,4.00122,afwijking_2024,68,Totaal Beleggingen (x € 1.000) 4.087.276 4.001.220
23,Medewerkers Apotheken / PMA (Pharmacy Employees),2024,deelnemers_actief,,23991,gevuld,10,Actieve deelnemers met pensioenopbouw 23.560 23.991 23.597
23,Medewerkers Apotheken / PMA (Pharmacy Employees),2024,deelnemers_slapers,,22788,gevuld,10,Gewezen deelnemers 23.789 22.788 21.670
23,Medewerkers Apotheken / PMA (Pharmacy Employees),2024,deelnemers_pensioengerechtigd,,9819,gevuld,10,Pensioengerechtigden 10.383 9.819 9.277
24,Metaal & Techniek / PMT (Metal & Technique),2025,nominale_dekkingsgraad_pct,,122.3,gevuld,12,"Dekkingsgraad (D = C/A) 122,3% 108,4%"
24,Metaal & Techniek / PMT (Metal & Technique),2025,reele_dekkingsgraad_pct,,83.1,gevuld,12,"Reële dekkingsgraad 7) 83,1% 80,2%"
24,Metaal & Techniek / PMT (Metal & Technique),2025,deelnemers_actief,433275,449183,vervangen,11,Actieve deelnemers 449.183 433.275
24,Metaal & Techniek / PMT (Metal & Technique),2025,deelnemers_slapers,,554865,gevuld,11,Gewezen deelnemers 554.865 552.936
24,Metaal & Techniek / PMT (Metal & Technique),2025,deelnemers_pensioengerechtigd,254478,263497,vervangen,11,Totaal pensioengerechtigden 263.497 254.478
24,Metaal & Techniek / PMT (Metal & Technique),2025,deelnemers_totaal,,1327324,gevuld,11,Totaal deelnemers 1.327.324 1.301.729
24,Metaal & Techniek / PMT (Metal & Technique),2024,beleggingsrendement_pct,8.0,8.2,afwijking_2024,14,"Totaal netto rendement –5,9% 8,2% (kolommen 2025 2024)"
24,Metaal & Techniek / PMT (Metal & Technique),2024,nominale_dekkingsgraad_pct,,108.4,gevuld,12,"Dekkingsgraad (D = C/A) 122,3% 108,4%"
24,Metaal & Techniek / PMT (Metal & Technique),2024,reele_dekkingsgraad_pct,,80.2,gevuld,12,"Reële dekkingsgraad 7) 83,1% 80,2%"
25,"MITT (Fashion, Interior, Carpet, and Textile Industry)",2025,beleggingsrendement_pct,-2.7,-2.19,vervangen,10,"Rendement op basis van total return -2,19% 7,55%"
25,"MITT (Fashion, Interior, Carpet, and Textile Industry)",2025,nominale_dekkingsgraad_pct,,135.7,gevuld,11,"Dekkingsgraad 135,7% 118,9%"
25,"MITT (Fashion, Interior, Carpet, and Textile Industry)",2025,reele_dekkingsgraad_pct,,92.0,gevuld,29,"Eind 2025 was de reële dekkingsgraad 92,0% (eind 2024 was dit 87,9%)"
25,"MITT (Fashion, Interior, Carpet, and Textile Industry)",2025,aum_euro_bn,4.147,3.855529,ter_beoordeling,10,Beleggingen 3) (in duizenden euro) 3.855.529 4.170.596 - 3) inclusief lopende intrest en liquide middelen
25,"MITT (Fashion, Interior, Carpet, and Textile Industry)",2025,deelnemers_actief,,20559,gevuld,10,Deelnemers 20.559 20.455
25,"MITT (Fashion, Interior, Carpet, and Textile Industry)",2025,deelnemers_pensioengerechtigd,88,54479,vervangen,10,Pensioengerechtigden 2) 54.479 54.378
25,"MITT (Fashion, Interior, Carpet, and Textile Industry)",2025,deelnemers_totaal,54356,129636,vervangen,10,Totaal aantal verzekerden 129.636 129.070
25,"MITT (Fashion, Interior, Carpet, and Textile Industry)",2024,nominale_dekkingsgraad_pct,,118.9,gevuld,11,"Dekkingsgraad 135,7% 118,9%"
25,"MITT (Fashion, Interior, Carpet, and Textile Industry)",2024,reele_dekkingsgraad_pct,,87.9,gevuld,29,"Eind 2025 was de reële dekkingsgraad 92,0% (eind 2024 was dit 87,9%)"
25,"MITT (Fashion, Interior, Carpet, and Textile Industry)",2024,deelnemers_actief,,20455,gevuld,10,Deelnemers 20.559 20.455
25,"MITT (Fashion, Interior, Carpet, and Textile Industry)",2024,deelnemers_slapers,,54237,gevuld,10,Gewezen deelnemers 54.598 54.237
25,"MITT (Fashion, Interior, Carpet, and Textile Industry)",2024,deelnemers_pensioengerechtigd,,54378,gevuld,10,Pensioengerechtigden 2) 54.479 54.378
25,"MITT (Fashion, Interior, Carpet, and Textile Industry)",2024,deelnemers_totaal,,129070,gevuld,10,Totaal aantal verzekerden 129.636 129.070
26,Molenaars (Millers),2025,beleggingsrendement_pct,1.0,0.53,vervangen,7,"Totaal rendement portefeuille (incl. renteafdekking) 2025 0,53% | 2024 12,47%"
26,Molenaars (Millers),2025,nominale_dekkingsgraad_pct,,140.8,gevuld,6,"Actuele dekkingsgraad 2025 140,8% | 2024 122,5%"
26,Molenaars (Millers),2025,rente_afdekking_pct,60.4,76.8,ter_beoordeling,49,"Het geconsolideerde renterisico was op 31 december 2025 voor 76,8% ex-ante afgedekt"
26,Molenaars (Millers),2025,deelnemers_actief,2048,3452,vervangen,6,Totaal actief 2025 3.452 | 2024 3.381
26,Molenaars (Millers),2025,deelnemers_slapers,2048,5923,vervangen,6,Gewezen deelnemers (slapers) 2025 5.923 | 2024 5.871
26,Molenaars (Millers),2025,deelnemers_pensioengerechtigd,2048,2767,vervangen,6,Totaal pensioengerechtigden 2025 2.767 | 2024 2.639
26,Molenaars (Millers),2025,deelnemers_totaal,6144,12142,vervangen,6,Totaal deelnemers 2025 12.142 | 2024 11.891
26,Molenaars (Millers),2024,beleggingsrendement_pct,12.0,12.47,afwijking_2024,7,"Totaal rendement portefeuille (incl. renteafdekking) 2025 0,53% | 2024 12,47%"
26,Molenaars (Millers),2024,nominale_dekkingsgraad_pct,,122.5,gevuld,6,"Actuele dekkingsgraad 2025 140,8% | 2024 122,5%"
26,Molenaars (Millers),2024,vereiste_dekkingsgraad_pct,116.7,117.4,afwijking_2024,6,"Vereiste dekkingsgraad (eigen beheer) 2025 116,9% | 2024 117,4%"
27,Nederlandse Groothandel / SPNG (Dutch Wholesale),2025,beleggingsrendement_pct,,2.5,gevuld,7,"Beleggingsresultaat 2,5% 8,0%"
27,Nederlandse Groothandel / SPNG (Dutch Wholesale),2025,beleidsdekkingsgraad_pct,,112.0,gevuld,9,"Beleidsdekkingsgraad 112,0% 109,4%"
27,Nederlandse Groothandel / SPNG (Dutch Wholesale),2025,nominale_dekkingsgraad_pct,,114.9,gevuld,9,"Dekkingsgraad totaal fonds 114,9% 107,9%"
27,Nederlandse Groothandel / SPNG (Dutch Wholesale),2025,reele_dekkingsgraad_pct,,88.7,gevuld,15,"Ultimo 2025 bedroeg de reële dekkingsgraad 88,7% (ultimo 2024: 87,1%)"
27,Nederlandse Groothandel / SPNG (Dutch Wholesale),2025,vereiste_dekkingsgraad_pct,,106.8,gevuld,9,"Vereiste Dekkingsgraad 106,8% 106,7%"
27,Nederlandse Groothandel / SPNG (Dutch Wholesale),2025,rente_afdekking_pct,,46.0,gevuld,89,"De feitelijke renteafdekking op basis van de DNB-methodiek bedraagt 46,0% eind 2025"
27,Nederlandse Groothandel / SPNG (Dutch Wholesale),2025,aum_euro_bn,,0.906041,gevuld,7,Totaal beleggingen 906.041 852.684 (in duizenden euro)
27,Nederlandse Groothandel / SPNG (Dutch Wholesale),2025,deelnemers_actief,,4741,gevuld,7,Actieve deelnemers 4.741 4.824
27,Nederlandse Groothandel / SPNG (Dutch Wholesale),2025,deelnemers_slapers,,25050,gevuld,7,Gewezen deelnemers 25.050 24.739
27,Nederlandse Groothandel / SPNG (Dutch Wholesale),2025,deelnemers_pensioengerechtigd,,7683,gevuld,7,Pensioengerechtigden 7.683 7.316
27,Nederlandse Groothandel / SPNG (Dutch Wholesale),2025,deelnemers_totaal,,37474,gevuld,7,Totaal 37.474 36.879
27,Nederlandse Groothandel / SPNG (Dutch Wholesale),2024,beleggingsrendement_pct,,8.0,gevuld,7,"Beleggingsresultaat 2,5% 8,0%"
27,Nederlandse Groothandel / SPNG (Dutch Wholesale),2024,beleidsdekkingsgraad_pct,,109.4,gevuld,9,"Beleidsdekkingsgraad 112,0% 109,4%"
27,Nederlandse Groothandel / SPNG (Dutch Wholesale),2024,nominale_dekkingsgraad_pct,,107.9,gevuld,9,"Dekkingsgraad totaal fonds 114,9% 107,9%"
27,Nederlandse Groothandel / SPNG (Dutch Wholesale),2024,reele_dekkingsgraad_pct,,87.1,gevuld,15,"Ultimo 2025 bedroeg de reële dekkingsgraad 88,7% (ultimo 2024: 87,1%)"
27,Nederlandse Groothandel / SPNG (Dutch Wholesale),2024,vereiste_dekkingsgraad_pct,,106.7,gevuld,9,"Vereiste Dekkingsgraad 106,8% 106,7%"
27,Nederlandse Groothandel / SPNG (Dutch Wholesale),2024,aum_euro_bn,,0.852684,gevuld,7,Totaal beleggingen 906.041 852.684 (in duizenden euro)
28,Notariaat (Notaries),2025,nominale_dekkingsgraad_pct,,121.6,gevuld,7,"Actuele dekkingsgraad (%) 121,6 112,0 109,3"
28,Notariaat (Notaries),2025,reele_dekkingsgraad_pct,,86.0,gevuld,88,"Reële dekkingsgraad 86,0% 84,1%"
28,Notariaat (Notaries),2025,vereiste_dekkingsgraad_pct,113.7,114.4,vervangen,73,"Vereiste dekkingsgraad per 31 december 114,4% 114,0%"
28,Notariaat (Notaries),2025,aum_euro_bn,2.895,2.819,ter_beoordeling,7,Bedragen x € 1 miljoen; Beleggingen¹ 2.819 3.171 2.960
28,Notariaat (Notaries),2025,deelnemers_actief,11841,12540,vervangen,7,Actieve deelnemers 12.540 11.841
28,Notariaat (Notaries),2025,deelnemers_slapers,9830,9964,vervangen,7,Ex-deelnemers 9.964 9.830
28,Notariaat (Notaries),2025,deelnemers_pensioengerechtigd,,6124,gevuld,7,Gepensioneerden 6.124 5.939
28,Notariaat (Notaries),2024,beleggingsrendement_pct,7.8,8.0,afwijking_2024,7,"Rendement beleggingen (%) -6,8 8,0 11,5 -27,7 1,9 (kop 2025 2024 2023 2022 2021)"
28,Notariaat (Notaries),2024,nominale_dekkingsgraad_pct,,112.0,gevuld,7,"Actuele dekkingsgraad (%) 121,6 112,0 109,3"
28,Notariaat (Notaries),2024,reele_dekkingsgraad_pct,,84.1,gevuld,88,"Reële dekkingsgraad 86,0% 84,1%"
28,Notariaat (Notaries),2024,vereiste_dekkingsgraad_pct,114.5,114.0,afwijking_2024,73,"Vereiste dekkingsgraad per 31 december 114,4% 114,0%"
28,Notariaat (Notaries),2024,rente_afdekking_pct,79.0,80,afwijking_2024,75,het renterisico voor 80% af te dekken (2024: 80%)
28,Notariaat (Notaries),2024,deelnemers_actief,,11841,gevuld,7,Actieve deelnemers 12.540 11.841
28,Notariaat (Notaries),2024,deelnemers_slapers,,9830,gevuld,7,Ex-deelnemers 9.964 9.830
28,Notariaat (Notaries),2024,deelnemers_pensioengerechtigd,,5939,gevuld,7,Gepensioneerden 6.124 5.939
29,Openbare Bibliotheken / POB (Public Libraries),2025,nominale_dekkingsgraad_pct,,101.8,gevuld,10,"Dekkingsgraad 101,8% 133,4% 130,4%"
29,Openbare Bibliotheken / POB (Public Libraries),2025,rente_afdekking_pct,,70.2,gevuld,126,"Feitelijke renteafdekking 70,2% 50,6% (kop 2025 2024)"
29,Openbare Bibliotheken / POB (Public Libraries),2025,aum_euro_bn,,2.599591,gevuld,9,Totaal beleggingen (in duizenden euro) 2.599.591 2.595.941 (2025 = beleggingen voor risico deelnemers)
29,Openbare Bibliotheken / POB (Public Libraries),2025,deelnemers_actief,,9450,gevuld,9,Actieve deelnemers 9.450 8.951 8.497
29,Openbare Bibliotheken / POB (Public Libraries),2025,deelnemers_slapers,,8425,gevuld,9,Gewezen deelnemers 8.425 8.714 8.558
29,Openbare Bibliotheken / POB (Public Libraries),2025,deelnemers_pensioengerechtigd,,9255,gevuld,9,Pensioengerechtigden 9.255 8.989 8.545
29,Openbare Bibliotheken / POB (Public Libraries),2025,deelnemers_totaal,,27130,gevuld,9,Totaal 27.130 26.654 25.600
29,Openbare Bibliotheken / POB (Public Libraries),2024,beleggingsrendement_pct,10.1,10.3,afwijking_2024,9,"Rendement totaal beleggingsportefeuille 2,0% 10,3% 11,7% (kop 2025 2024 2023)"
29,Openbare Bibliotheken / POB (Public Libraries),2024,nominale_dekkingsgraad_pct,,133.4,gevuld,10,"Dekkingsgraad 101,8% 133,4% 130,4%"
29,Openbare Bibliotheken / POB (Public Libraries),2024,rente_afdekking_pct,76.0,50.6,afwijking_2024,126,"Feitelijke renteafdekking 70,2% 50,6% (kop 2025 2024)"
29,Openbare Bibliotheken / POB (Public Libraries),2024,deelnemers_actief,,8951,gevuld,9,Actieve deelnemers 9.450 8.951 8.497
29,Openbare Bibliotheken / POB (Public Libraries),2024,deelnemers_slapers,,8714,gevuld,9,Gewezen deelnemers 8.425 8.714 8.558
29,Openbare Bibliotheken / POB (Public Libraries),2024,deelnemers_pensioengerechtigd,,8989,gevuld,9,Pensioengerechtigden 9.255 8.989 8.545
29,Openbare Bibliotheken / POB (Public Libraries),2024,deelnemers_totaal,,26654,gevuld,9,Totaal 27.130 26.654 25.600
30,Particuliere Beveiliging (Private Security),2025,nominale_dekkingsgraad_pct,,143.2,gevuld,8,"Dekkingsgraad 143,2% 124,5% 121,4%"
30,Particuliere Beveiliging (Private Security),2025,rente_afdekking_pct,83.1,80.0,ter_beoordeling,79,De renteafdekking ging van 60% aan het begin van het jaar naar 80% eind 2025.
30,Particuliere Beveiliging (Private Security),2025,aum_euro_bn,2.37,2.419408,ter_beoordeling,101,Beleggingen voor risico pensioenfonds (x € 1.000) 2.419.408 2.480.281
